genres,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Crime|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Horror|Thriller,4.192982456140351,4.833333333333333,4.4,4.2,4.346153846153846,4.285714285714286,4.357142857142857,4.1,4.125,3.9285714285714284,3.9583333333333335,3.28,3.7777777777777777,3.769230769230769,3.388888888888889,3.9285714285714284,3.3333333333333335,4.375,4.25,3.8214285714285716,4.131578947368421,3.4615384615384617,3.8461538461538463
Crime|Musical,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.75,0.0,3.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
Crime|Mystery|Romance|Thriller,0.0,4.0,0.0,5.0,4.444444444444445,5.0,4.0,0.0,3.8333333333333335,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
Crime|Mystery|Thriller,4.027777777777778,3.9166666666666665,4.333333333333333,4.285714285714286,4.038461538461538,4.2,4.466666666666667,4.153846153846154,3.6666666666666665,3.8714285714285714,3.6666666666666665,4.088235294117647,4.119047619047619,3.8529411764705883,3.6666666666666665,4.142857142857143,4.190476190476191,4.285714285714286,3.2142857142857144,4.0606060606060606,3.973684210526316,3.8484848484848486,3.716666666666667
Crime|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Crime|Romance|Thriller,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.5,3.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0
Crime|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,0.0
Crime|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.5,3.25,3.1,3.0
Crime|Thriller,3.411764705882353,4.181818181818182,4.0,3.25,3.1666666666666665,3.75,3.3076923076923075,3.4583333333333335,3.7916666666666665,3.6153846153846154,3.8125,3.3833333333333333,3.5789473684210527,3.210526315789474,3.6666666666666665,4.5,3.725,3.7857142857142856,3.85,3.578125,3.9791666666666665,3.1285714285714286,3.4318181818181817
Crime|Thriller|War,0.0,5.0,0.0,5.0,4.571428571428571,4.0,0.0,4.5,3.8333333333333335,4.25,2.0,4.0,3.25,4.5,0.0,0.0,4.0,4.25,0.0,0.0,0.0,0.0,0.0
Crime|Thriller|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Crime|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
Documentary,4.176470588235294,4.181818181818182,0.0,3.8666666666666667,3.9130434782608696,3.7,4.076923076923077,3.74468085106383,3.581081081081081,3.7534246575342465,3.783582089552239,3.58,3.933333333333333,3.9361702127659575,3.8472222222222223,4.125,4.075,3.9642857142857144,3.880952380952381,4.1015625,3.7666666666666666,3.3205128205128207,3.777173913043478
Documentary|Drama,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.5,3.8,0.0,4.3,3.75,3.625,0.0,3.5,4.75,0.0,4.25,3.9166666666666665,4.0,3.375,2.5
Documentary|Drama|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Documentary|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Documentary|Drama|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Documentary|Drama|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Documentary|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Documentary|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Documentary|IMAX,0.0,0.0,0.0,5.0,5.0,0.0,3.5,4.0,4.0,3.8333333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Documentary|Musical,0.0,3.0,0.0,2.0,4.0,4.0,2.0,3.8333333333333335,0.0,4.0,0.0,4.0,4.0,3.0,4.0,3.5,2.75,0.0,0.0,0.0,3.75,0.0,3.0
Documentary|Musical|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Documentary|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.5,3.5,0.0
Documentary|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.25,0.0,4.0,0.0,0.0,4.0,4.5,4.5,0.0,4.166666666666667,3.8333333333333335,0.0,4.25
Drama,3.6542857142857144,3.8050314465408803,4.0,3.9572192513368982,3.7569331158238173,3.6950819672131145,3.7616822429906542,3.7114197530864197,3.7030716723549486,3.652173913043478,3.606986899563319,3.581799591002045,3.884782608695652,3.4545454545454546,3.6848739495798317,3.883211678832117,3.9105839416058394,3.986666666666667,3.5352941176470587,3.8010204081632653,3.839939024390244,3.4290865384615383,3.370639534883721
Drama|Fantasy,3.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,2.9166666666666665,3.1666666666666665,2.75,3.1,4.75,3.875,3.75,3.8333333333333335,4.0,4.5,2.0,3.4,3.5,2.75,3.1666666666666665
Drama|Fantasy|Horror,0.0,3.0,0.0,0.0,3.5,3.0,4.0,0.0,3.5,2.4,0.0,0.0,0.0,0.0,3.5,0.0,1.0,4.5,0.0,0.0,0.0,3.0,0.0
Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Drama|Fantasy|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,3.0,4.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.8333333333333335,0.0
Drama|Fantasy|Horror|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,2.0,5.0,0.0,3.9,4.1,3.5,0.0
Drama|Fantasy|Horror|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.5,4.0,0.0,0.0,2.5,2.5,0.0,1.5
Drama|Fantasy|Horror|Thriller,4.0,3.6,0.0,4.0,2.923076923076923,5.0,4.0,3.25,3.6666666666666665,3.0,4.0,2.8333333333333335,2.3333333333333335,3.0833333333333335,2.625,3.0,3.1,4.0,0.0,3.0,4.5,2.7,3.0
Drama|Fantasy|Horror|Thriller|War,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.75,4.25,2.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
Drama|Fantasy|Musical,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Fantasy|Musical|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Drama|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,4.5,3.5,4.0,4.0,0.0,0.0,0.0,3.0,4.5,0.0,4.0
Drama|Fantasy|Mystery,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.5,3.125,3.0,0.0,0.0,0.0,3.5,0.0,0.0,1.5,0.0,3.0,0.0
Drama|Fantasy|Mystery|Romance,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,3.5,2.75,3.75,4.0,3.7,3.3333333333333335,4.0,3.75,4.833333333333333,4.0,3.230769230769231,3.75,3.7222222222222223,3.888888888888889
Drama|Fantasy|Mystery|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Fantasy|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,3.6666666666666665,3.5,3.357142857142857,1.75,3.3333333333333335,4.0,3.0,3.0,3.5,4.0,0.0,0.0,4.166666666666667,3.875,3.5,0.0
Drama|Fantasy|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0
Drama|Fantasy|Romance,3.7777777777777777,4.75,3.0,4.0,3.7058823529411766,4.6,3.5555555555555554,3.375,3.8125,3.8636363636363638,3.375,3.642857142857143,4.0,3.7,3.1875,4.875,3.75,4.0,3.625,3.4761904761904763,3.8125,3.5416666666666665,3.607142857142857
Drama|Fantasy|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,3.8333333333333335,4.0,4.5,0.0,3.5,3.75,4.0,3.5,4.75
Drama|Fantasy|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,4.0,0.0,0.0,1.5833333333333333,3.0,2.0,1.75
Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.5,5.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,5.0,2.0,3.5,0.0,3.5
Drama|Fantasy|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Drama|Fantasy|Thriller,0.0,0.0,0.0,0.0,2.3333333333333335,3.5,0.0,0.0,0.0,0.0,0.0,3.8125,3.4,4.0,3.75,4.0,4.0,4.125,0.0,3.6818181818181817,3.590909090909091,3.5833333333333335,4.0
Drama|Fantasy|Thriller|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
Drama|Film-Noir,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6666666666666665,0.0,4.5,2.375,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Film-Noir|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Film-Noir|Mystery|Romance,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,3.5,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Film-Noir|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Film-Noir|Romance,3.5,4.0,0.0,5.0,4.0,5.0,4.0,4.0,0.0,4.2,5.0,0.0,5.0,4.75,3.75,0.0,4.25,4.5,0.0,4.5,0.0,3.5,0.0
Drama|Film-Noir|Thriller,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,3.1666666666666665,3.5,4.0,3.5,3.75,4.0,3.5,4.5,4.333333333333333,0.0,0.0,3.5,0.0,3.5,0.0
Drama|Horror,3.375,0.0,0.0,0.0,3.142857142857143,3.5,4.0,3.6,3.3333333333333335,2.9285714285714284,3.4545454545454546,3.375,4.0,3.8333333333333335,3.625,4.333333333333333,3.3,3.5,0.0,2.9,3.9375,2.9642857142857144,2.7
Drama|Horror|Musical|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.857142857142857,4.5,4.0,0.0,0.0,5.0,0.0,3.5,2.75,4.125,3.5
Drama|Horror|Mystery,0.0,0.0,0.0,4.1,4.111111111111111,3.8333333333333335,3.5555555555555554,2.75,3.875,3.6944444444444446,3.7,3.4375,4.166666666666667,3.9166666666666665,4.5,4.0,4.038461538461538,4.277777777777778,1.5,3.607142857142857,3.6785714285714284,3.466666666666667,3.727272727272727
Drama|Horror|Mystery|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0
Drama|Horror|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.333333333333333,5.0
Drama|Horror|Mystery|Thriller,3.75,0.0,0.0,0.0,2.8181818181818183,4.0,3.5,3.75,3.5,3.272727272727273,3.55,3.2,3.0,3.1,3.75,4.0,3.3181818181818183,3.8333333333333335,0.0,2.7777777777777777,3.7857142857142856,3.0714285714285716,3.2777777777777777
Drama|Horror|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Drama|Horror|Romance|Thriller,3.5,0.0,0.0,0.0,3.3333333333333335,0.0,2.0,3.0,4.0,0.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Drama|Horror|Sci-Fi,3.125,0.0,0.0,0.0,2.5555555555555554,0.0,3.5,0.0,3.125,3.625,0.0,3.375,3.5,2.5,3.0,3.0,0.0,3.5,0.0,2.6666666666666665,3.0,4.166666666666667,3.0
Drama|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,3.0,3.3333333333333335,3.5,3.75,2.5,0.0,2.75,3.5,2.8333333333333335,3.6666666666666665,3.3333333333333335,1.0,3.75,3.75,0.0,3.0,3.0,5.0,3.75,4.0
Drama|Horror|Thriller,3.5,1.0,0.0,2.8333333333333335,3.6206896551724137,3.2857142857142856,3.923076923076923,3.4285714285714284,3.25,2.9347826086956523,3.0277777777777777,2.891891891891892,3.066666666666667,3.0714285714285716,3.2857142857142856,3.75,3.1923076923076925,3.55,2.5,3.272727272727273,3.880952380952381,3.519230769230769,2.9444444444444446
Drama|Horror|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Musical,3.5,3.5,0.0,3.5,3.380952380952381,3.7777777777777777,3.8181818181818183,3.525,3.375,2.85,3.9,2.8461538461538463,3.3125,3.75,3.5,4.5,3.392857142857143,4.5,3.75,3.8,3.25,3.2,2.5
Drama|Musical|Mystery,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Musical|Romance,3.0,3.0,0.0,4.75,4.416666666666667,3.888888888888889,3.769230769230769,4.03125,3.5,3.4642857142857144,3.6,3.3055555555555554,3.6818181818181817,3.433333333333333,3.6666666666666665,2.75,3.75,3.3333333333333335,4.0,3.5,3.6,2.638888888888889,3.5
Drama|Musical|Romance|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,3.5,0.0,3.3333333333333335
Drama|Mystery,3.0,4.0,4.0,4.176470588235294,4.153846153846154,3.9375,4.428571428571429,3.8666666666666667,3.769230769230769,4.066666666666666,3.7,3.6875,3.85,3.3333333333333335,3.375,4.083333333333333,4.0,3.3333333333333335,3.0,3.5416666666666665,4.3125,2.9615384615384617,3.6
Drama|Mystery|Romance,0.0,0.0,0.0,3.3333333333333335,3.25,3.0,1.5,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,4.25,0.5,0.0,3.6666666666666665
Drama|Mystery|Romance|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Mystery|Romance|Thriller,2.0,3.75,2.75,3.2857142857142856,3.7096774193548385,3.6666666666666665,3.857142857142857,4.5,3.5,3.75,3.0,3.6875,3.857142857142857,3.75,3.0,4.25,3.125,4.5,0.0,4.25,4.5,2.7,3.0
Drama|Mystery|Romance|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,3.5,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Mystery|Sci-Fi,0.0,0.0,0.0,0.0,4.666666666666667,2.0,5.0,2.5,4.25,5.0,0.0,2.5,0.0,2.0,0.0,4.25,2.5,0.0,0.0,3.5,1.5,3.5,4.5
Drama|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,3.4,3.0,4.5,4.3,3.8,3.7941176470588234,3.5555555555555554,3.9166666666666665,4.294117647058823,3.4642857142857144,3.8181818181818183,4.1,3.782608695652174,4.4375,4.0,3.7586206896551726,4.15,3.76,3.85
Drama|Mystery|Thriller,3.625,4.0,4.0,3.263157894736842,3.4328358208955225,3.55,3.4827586206896552,3.75,3.68,3.4166666666666665,3.2282608695652173,3.3846153846153846,3.7333333333333334,3.3863636363636362,3.9565217391304346,4.176470588235294,3.7023809523809526,4.181818181818182,3.6363636363636362,3.58,4.037037037037037,3.4903846153846154,3.6744186046511627
Drama|Mystery|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.333333333333333,4.0,0.0,0.0
Drama|Mystery|Western,5.0,4.4,0.0,4.0,3.4285714285714284,3.0,4.5,4.833333333333333,0.0,4.0,0.0,3.75,0.0,3.5,4.5,3.5,4.25,0.0,4.5,4.5,4.25,0.0,0.0
Drama|Romance,3.519230769230769,3.8703703703703702,4.157894736842105,3.8290598290598292,3.685483870967742,3.5,3.6952380952380954,3.8084415584415585,3.669230769230769,3.702857142857143,3.546153846153846,3.6961722488038276,3.7783505154639174,3.5520833333333335,3.5472972972972974,4.1,3.72,4.0625,3.310344827586207,3.619047619047619,3.8098591549295775,3.262589928057554,3.4761904761904763
Drama|Romance|Sci-Fi,0.0,0.0,0.0,1.0,2.5,3.3333333333333335,3.0,3.3125,3.9375,3.7941176470588234,4.2272727272727275,4.166666666666667,4.0,3.875,3.388888888888889,4.0,4.026315789473684,4.083333333333333,4.333333333333333,4.0,4.043478260869565,3.2222222222222223,4.045454545454546
Drama|Romance|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.5,0.0,0.0,4.0,4.5,3.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0,2.5
Drama|Romance|Thriller,0.0,3.5,0.0,3.7777777777777777,3.2941176470588234,3.5555555555555554,2.6666666666666665,3.8333333333333335,2.9,3.0833333333333335,3.8333333333333335,3.5833333333333335,4.0,3.5,4.5,4.1,3.6,4.5,3.5,3.3,3.8333333333333335,3.3181818181818183,3.4285714285714284
Drama|Romance|Thriller|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.5,3.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drama|Romance|War,0.0,3.888888888888889,4.0,4.066666666666666,3.810810810810811,4.111111111111111,3.7,3.966666666666667,3.6153846153846154,3.1363636363636362,3.75,3.4583333333333335,3.3333333333333335,3.6,3.0,0.0,3.8214285714285716,4.0,3.75,3.611111111111111,2.6666666666666665,3.388888888888889,5.0
Drama|Romance|War|Western,3.41025641025641,4.5,4.0,3.0,3.4,0.0,3.0,0.0,4.0,2.25,3.8333333333333335,3.25,0.0,3.75,3.5,0.0,3.5,0.0,0.0,2.5,0.0,0.0,0.5
Drama|Romance|Western,0.0,4.0,0.0,1.0,4.333333333333333,3.0,3.6666666666666665,4.0,3.5,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
Drama|Sci-Fi,3.75,3.6666666666666665,3.6,3.8333333333333335,3.5172413793103448,3.923076923076923,3.6666666666666665,3.263157894736842,3.857142857142857,3.6285714285714286,3.5833333333333335,3.4473684210526314,4.027777777777778,2.9705882352941178,3.4166666666666665,4.25,3.423076923076923,4.375,4.1,3.1818181818181817,3.0588235294117645,3.4285714285714284,3.5384615384615383
Drama|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3333333333333335,2.5,3.857142857142857,3.7,2.5
Drama|Sci-Fi|Thriller,0.0,0.0,4.0,4.25,3.5833333333333335,3.909090909090909,3.8823529411764706,3.65625,3.5,3.8653846153846154,3.4705882352941178,3.425,3.676470588235294,3.875,4.0,3.7,3.357142857142857,4.0,0.0,3.5476190476190474,3.7,3.392857142857143,3.525
Drama|Sci-Fi|Thriller|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,2.5,0.0,3.0,0.0,0.0,2.75,3.0
Drama|Sci-Fi|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.375,0.0,5.0,3.5,4.5,4.5,3.1666666666666665,4.25,4.0,3.5
Drama|Thriller,3.6298701298701297,3.511627906976744,2.3,2.642857142857143,3.09009009009009,3.5681818181818183,3.6285714285714286,3.393939393939394,3.236111111111111,3.4367088607594938,3.625,3.150485436893204,3.638888888888889,2.9166666666666665,3.4791666666666665,3.7435897435897436,3.4761904761904763,3.767857142857143,3.227272727272727,3.4193548387096775,3.65,3.0849056603773586,3.236842105263158
Drama|Thriller|War,3.8095238095238093,3.3333333333333335,2.0,3.0,3.5,3.9,4.333333333333333,3.5714285714285716,4.0,3.5,4.5,3.375,3.0,3.090909090909091,3.75,4.0,3.611111111111111,3.8333333333333335,0.0,3.8125,4.153846153846154,3.5789473684210527,4.153846153846154
Drama|Thriller|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Drama|War,4.166666666666667,4.454545454545454,4.25,4.410256410256411,4.157894736842105,3.953488372093023,3.9375,4.071428571428571,3.9473684210526314,3.941666666666667,3.9791666666666665,3.8544303797468356,3.9895833333333335,3.6470588235294117,3.621212121212121,4.055555555555555,3.9210526315789473,4.28125,3.9285714285714284,3.7844827586206895,4.232142857142857,3.721311475409836,3.54
Drama|War|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.25,0.0,0.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,3.5
Drama|Western,3.6666666666666665,3.6666666666666665,0.0,4.5,4.388888888888889,3.625,3.6666666666666665,4.5,3.6818181818181817,4.15,3.7,4.0,3.9444444444444446,4.055555555555555,3.875,0.0,4.1,0.0,0.0,3.75,4.3,3.75,4.285714285714286
Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,3.5,3.5,3.6666666666666665
Fantasy|Horror,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.25,0.0,2.0,2.0,2.5,3.0,5.0,2.5,0.0,0.0,2.0,4.5,2.8,1.25
Fantasy|Horror|Mystery,4.0,2.0,0.0,0.0,3.5,0.0,4.0,3.5,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Fantasy|Horror|Mystery|Romance,0.0,0.0,0.0,0.0,4.0,4.0,3.25,3.1666666666666665,2.3333333333333335,4.1,2.4,3.75,4.5,3.0,3.0,0.0,3.8333333333333335,3.5,0.0,3.7,3.25,2.875,4.0
Fantasy|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,2.0,4.5,2.0,4.0,4.0,3.5,0.0,3.0,0.0,0.0,0.0,4.0,2.5,4.0,0.0,3.0,0.0,2.5,0.0
Fantasy|Horror|Romance|Thriller,3.0,0.0,0.0,3.5,3.5555555555555554,3.5,4.0,0.0,3.25,3.5,3.5,3.6666666666666665,0.0,0.0,2.5,0.0,4.5,0.0,0.0,0.0,0.0,2.75,0.0
Fantasy|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,3.8333333333333335,0.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,4.5,2.5,2.5
Fantasy|Horror|Sci-Fi|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Fantasy|Horror|Thriller,0.0,0.0,0.0,0.0,3.5,2.0,3.5,5.0,0.0,3.625,4.0,3.2857142857142856,3.0,2.0,0.0,4.5,0.0,0.0,3.0,3.0,3.5,3.1818181818181817,2.8333333333333335
Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
